PostalCode,Province,District,SubDistrict,AddressCode
51160,ลำพูน,ทุ่งหัวช้าง,ตะเคียนปม,510503
51120,ลำพูน,ป่าซาง,ปากบ่อง,510601
51120,ลำพูน,ป่าซาง,ป่าซาง,510602
51120,ลำพูน,ป่าซาง,แม่แรง,510603
51120,ลำพูน,ป่าซาง,ม่วงน้อย,510604
51120,ลำพูน,ป่าซาง,บ้านเรือน,510605
51120,ลำพูน,ป่าซาง,มะกอก,510606
51120,ลำพูน,ป่าซาง,ท่าตุ้ม,510607
51120,ลำพูน,ป่าซาง,น้ำดิบ,510608
51120,ลำพูน,ป่าซาง,นครเจดีย์,510611
51180,ลำพูน,บ้านธิ,บ้านธิ,510701
51180,ลำพูน,บ้านธิ,ห้วยยาบ,510702
51120,ลำพูน,เวียงหนองล่อง,หนองล่อง,510801
51120,ลำพูน,เวียงหนองล่อง,หนองยวง,510802
51120,ลำพูน,เวียงหนองล่อง,วังผาง,510803
52000,ลำปาง,เมืองลำปาง,เวียงเหนือ,520101
52000,ลำปาง,เมืองลำปาง,หัวเวียง,520102
52100,ลำปาง,เมืองลำปาง,สวนดอก,520103
52100,ลำปาง,เมืองลำปาง,สบตุ๋ย,520104
52000,ลำปาง,เมืองลำปาง,พระบาท,520105
52100,ลำปาง,เมืองลำปาง,ชมพู,520106
52000,ลำปาง,เมืองลำปาง,กล้วยแพะ,520107
52100,ลำปาง,เมืองลำปาง,ปงแสนทอง,520108
52000,ลำปาง,เมืองลำปาง,บ้านแลง,520109
52000,ลำปาง,เมืองลำปาง,บ้านเสด็จ,520110
52000,ลำปาง,เมืองลำปาง,พิชัย,520111
52000,ลำปาง,เมืองลำปาง,ทุ่งฝาย,520112
52100,ลำปาง,เมืองลำปาง,บ้านเอื้อม,520113
52100,ลำปาง,เมืองลำปาง,บ้านเป้า,520114
52100,ลำปาง,เมืองลำปาง,บ้านค่า,520115
52100,ลำปาง,เมืองลำปาง,บ่อแฮ้ว,520116
52000,ลำปาง,เมืองลำปาง,ต้นธงชัย,520117
52000,ลำปาง,เมืองลำปาง,นิคมพัฒนา,520118
52000,ลำปาง,เมืองลำปาง,บุญนาคพัฒนา,520119
52220,ลำปาง,แม่เมาะ,บ้านดง,520201
52220,ลำปาง,แม่เมาะ,นาสัก,520202
52220,ลำปาง,แม่เมาะ,จางเหนือ,520203
52220,ลำปาง,แม่เมาะ,แม่เมาะ,520204
52220,ลำปาง,แม่เมาะ,สบป้าด,520205
52130,ลำปาง,เกาะคา,ลำปางหลวง,520301
52130,ลำปาง,เกาะคา,นาแก้ว,520302
52130,ลำปาง,เกาะคา,ไหล่หิน,520303
52130,ลำปาง,เกาะคา,วังพร้าว,520304
52130,ลำปาง,เกาะคา,ศาลา,520305
52130,ลำปาง,เกาะคา,เกาะคา,520306
52130,ลำปาง,เกาะคา,นาแส่ง,520307
52130,ลำปาง,เกาะคา,ท่าผา,520308
52130,ลำปาง,เกาะคา,ใหม่พัฒนา,520309
52210,ลำปาง,เสริมงาม,ทุ่งงาม,520401
52210,ลำปาง,เสริมงาม,เสริมขวา,520402
52210,ลำปาง,เสริมงาม,เสริมซ้าย,520403
52210,ลำปาง,เสริมงาม,เสริมกลาง,520404
52110,ลำปาง,งาว,หลวงเหนือ,520501
52110,ลำปาง,งาว,หลวงใต้,520502
52110,ลำปาง,งาว,บ้านโป่ง,520503
52110,ลำปาง,งาว,บ้านร้อง,520504
52110,ลำปาง,งาว,ปงเตา,520505
52110,ลำปาง,งาว,นาแก,520506
52110,ลำปาง,งาว,บ้านอ้อน,520507
52110,ลำปาง,งาว,บ้านแหง,520508
52110,ลำปาง,งาว,บ้านหวด,520509
52110,ลำปาง,งาว,แม่ตีบ,520510
52120,ลำปาง,แจ้ห่ม,แจ้ห่ม,520601
52120,ลำปาง,แจ้ห่ม,บ้านสา,520602
52120,ลำปาง,แจ้ห่ม,ปงดอน,520603
52120,ลำปาง,แจ้ห่ม,แม่สุก,520604
52120,ลำปาง,แจ้ห่ม,เมืองมาย,520605
52120,ลำปาง,แจ้ห่ม,ทุ่งผึ้ง,520606
52120,ลำปาง,แจ้ห่ม,วิเชตนคร,520607
52140,ลำปาง,วังเหนือ,ทุ่งฮั้ว,520701
52140,ลำปาง,วังเหนือ,วังเหนือ,520702
52140,ลำปาง,วังเหนือ,วังใต้,520703
52140,ลำปาง,วังเหนือ,ร่องเคาะ,520704
52140,ลำปาง,วังเหนือ,วังทอง,520705
52140,ลำปาง,วังเหนือ,วังซ้าย,520706
52140,ลำปาง,วังเหนือ,วังแก้ว,520707
52140,ลำปาง,วังเหนือ,วังทรายคำ,520708
52160,ลำปาง,เถิน,ล้อมแรด,520801
52230,ลำปาง,เถิน,แม่วะ,520802
52160,ลำปาง,เถิน,แม่ปะ,520803
52160,ลำปาง,เถิน,แม่มอก,520804
52160,ลำปาง,เถิน,เวียงมอก,520805
52160,ลำปาง,เถิน,นาโป่ง,520806
52160,ลำปาง,เถิน,แม่ถอด,520807
52160,ลำปาง,เถิน,เถินบุรี,520808
52180,ลำปาง,แม่พริก,แม่พริก,520901
52180,ลำปาง,แม่พริก,ผาปัง,520902
52180,ลำปาง,แม่พริก,แม่ปุ,520903
52180,ลำปาง,แม่พริก,พระบาทวังตวง,520904
52150,ลำปาง,แม่ทะ,แม่ทะ,521001
52150,ลำปาง,แม่ทะ,นาครัว,521002
52150,ลำปาง,แม่ทะ,ป่าตัน,521003
52150,ลำปาง,แม่ทะ,บ้านกิ่ว,521004
52150,ลำปาง,แม่ทะ,บ้านบอม,521005
52150,ลำปาง,แม่ทะ,น้ำโจ้,521006
52150,ลำปาง,แม่ทะ,ดอนไฟ,521007
52150,ลำปาง,แม่ทะ,หัวเสือ,521008
52150,ลำปาง,แม่ทะ,วังเงิน,521010
52150,ลำปาง,แม่ทะ,สันดอนแก้ว,521011
52170,ลำปาง,สบปราบ,สบปราบ,521101
52170,ลำปาง,สบปราบ,สมัย,521102
52170,ลำปาง,สบปราบ,แม่กัวะ,521103
52170,ลำปาง,สบปราบ,นายาง,521104
52190,ลำปาง,ห้างฉัตร,ห้างฉัตร,521201
52190,ลำปาง,ห้างฉัตร,หนองหล่ม,521202
52190,ลำปาง,ห้างฉัตร,เมืองยาว,521203
52190,ลำปาง,ห้างฉัตร,ปงยางคก,521204
52190,ลำปาง,ห้างฉัตร,เวียงตาล,521205
52190,ลำปาง,ห้างฉัตร,แม่สัน,521206
52190,ลำปาง,ห้างฉัตร,วอแก้ว,521207
52240,ลำปาง,เมืองปาน,เมืองปาน,521301
52240,ลำปาง,เมืองปาน,บ้านขอ,521302
52240,ลำปาง,เมืองปาน,ทุ่งกว๋าว,521303
52240,ลำปาง,เมืองปาน,แจ้ซ้อน,521304
52240,ลำปาง,เมืองปาน,หัวเมือง,521305
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,ท่าอิฐ,530101
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,ท่าเสา,530102
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,บ้านเกาะ,530103
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,ป่าเซ่า,530104
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,คุ้งตะเภา,530105
53170,อุตรดิตถ์,เมืองอุตรดิตถ์,วังกะพี้,530106
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,หาดกรวด,530107
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,น้ำริด,530108
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,งิ้วงาม,530109
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,บ้านด่านนาขาม,530110
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,บ้านด่าน,530111
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,ผาจุก,530112
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,วังดิน,530113
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,แสนตอ,530114
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,หาดงิ้ว,530115
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,ขุนฝาง,530116
53000,อุตรดิตถ์,เมืองอุตรดิตถ์,ถ้ำฉลอง,530117
53140,อุตรดิตถ์,ตรอน,วังแดง,530201
53140,อุตรดิตถ์,ตรอน,บ้านแก่ง,530202
53140,อุตรดิตถ์,ตรอน,หาดสองแคว,530203
53140,อุตรดิตถ์,ตรอน,น้ำอ่าง,530204
53140,อุตรดิตถ์,ตรอน,ข่อยสูง,530205
53150,อุตรดิตถ์,ท่าปลา,ท่าปลา,530301
53150,อุตรดิตถ์,ท่าปลา,หาดล้า,530302
53190,อุตรดิตถ์,ท่าปลา,ผาเลือด,530303
53150,อุตรดิตถ์,ท่าปลา,จริม,530304
53150,อุตรดิตถ์,ท่าปลา,น้ำหมัน,530305
53150,อุตรดิตถ์,ท่าปลา,นางพญา,530307
53190,อุตรดิตถ์,ท่าปลา,ร่วมจิต,530308
53110,อุตรดิตถ์,น้ำปาด,แสนตอ,530401
53110,อุตรดิตถ์,น้ำปาด,บ้านฝาย,530402
53110,อุตรดิตถ์,น้ำปาด,เด่นเหล็ก,530403
53110,อุตรดิตถ์,น้ำปาด,น้ำไคร้,530404
53110,อุตรดิตถ์,น้ำปาด,น้ำไผ่,530405
53110,อุตรดิตถ์,น้ำปาด,ห้วยมุ่น,530406
53110,อุตรดิตถ์,น้ำปาด,ท่าแฝก,530407
53160,อุตรดิตถ์,ฟากท่า,ฟากท่า,530501
53160,อุตรดิตถ์,ฟากท่า,สองคอน,530502
53160,อุตรดิตถ์,ฟากท่า,บ้านเสี้ยว,530503
53160,อุตรดิตถ์,ฟากท่า,สองห้อง,530504
53180,อุตรดิตถ์,บ้านโคก,ม่วงเจ็ดต้น,530601
53180,อุตรดิตถ์,บ้านโคก,บ้านโคก,530602
53180,อุตรดิตถ์,บ้านโคก,นาขุม,530603
53180,อุตรดิตถ์,บ้านโคก,บ่อเบี้ย,530604
53120,อุตรดิตถ์,พิชัย,ในเมือง,530701
53220,อุตรดิตถ์,พิชัย,บ้านดารา,530702
53120,อุตรดิตถ์,พิชัย,ไร่อ้อย,530703
53220,อุตรดิตถ์,พิชัย,ท่าสัก,530704
53120,อุตรดิตถ์,พิชัย,คอรุม,530705
53120,อุตรดิตถ์,พิชัย,บ้านหม้อ,530706
53120,อุตรดิตถ์,พิชัย,ท่ามะเฟือง,530707
53120,อุตรดิตถ์,พิชัย,บ้านโคน,530708
53120,อุตรดิตถ์,พิชัย,พญาแมน,530709
53120,อุตรดิตถ์,พิชัย,นาอิน,530710
53120,อุตรดิตถ์,พิชัย,นายาง,530711
53130,อุตรดิตถ์,ลับแล,ศรีพนมมาศ,530801
53130,อุตรดิตถ์,ลับแล,แม่พูล,530802
53130,อุตรดิตถ์,ลับแล,นานกกก,530803
53130,อุตรดิตถ์,ลับแล,ฝายหลวง,530804
53130,อุตรดิตถ์,ลับแล,ชัยจุมพล,530805
53210,อุตรดิตถ์,ลับแล,ไผ่ล้อม,530806
53210,อุตรดิตถ์,ลับแล,ทุ่งยั้ง,530807
53210,อุตรดิตถ์,ลับแล,ด่านแม่คำมัน,530808
53230,อุตรดิตถ์,ทองแสนขัน,ผักขวง,530901
53230,อุตรดิตถ์,ทองแสนขัน,บ่อทอง,530902
53230,อุตรดิตถ์,ทองแสนขัน,ป่าคาย,530903
53230,อุตรดิตถ์,ทองแสนขัน,น้ำพี้,530904
54000,แพร่,เมืองแพร่,ในเวียง,540101
54000,แพร่,เมืองแพร่,นาจักร,540102
54000,แพร่,เมืองแพร่,น้ำชำ,540103
54000,แพร่,เมืองแพร่,ป่าแดง,540104
54000,แพร่,เมืองแพร่,ทุ่งโฮ้ง,540105
54000,แพร่,เมืองแพร่,เหมืองหม้อ,540106
54000,แพร่,เมืองแพร่,วังธง,540107
54000,แพร่,เมืองแพร่,แม่หล่าย,540108
54000,แพร่,เมืองแพร่,ห้วยม้า,540109
54000,แพร่,เมืองแพร่,ป่าแมต,540110
54000,แพร่,เมืองแพร่,บ้านถิ่น,540111
54000,แพร่,เมืองแพร่,สวนเขื่อน,540112
54000,แพร่,เมืองแพร่,วังหงส์,540113
54000,แพร่,เมืองแพร่,แม่คำมี,540114
54000,แพร่,เมืองแพร่,ทุ่งกวาว,540115
54000,แพร่,เมืองแพร่,ท่าข้าม,540116
54000,แพร่,เมืองแพร่,แม่ยม,540117
54000,แพร่,เมืองแพร่,ช่อแฮ,540118
54000,แพร่,เมืองแพร่,ร่องฟอง,540119
54000,แพร่,เมืองแพร่,กาญจนา,540120
54140,แพร่,ร้องกวาง,ร้องกวาง,540201
54140,แพร่,ร้องกวาง,ร้องเข็ม,540204
54140,แพร่,ร้องกวาง,น้ำเลา,540205
54140,แพร่,ร้องกวาง,บ้านเวียง,540206
54140,แพร่,ร้องกวาง,ทุ่งศรี,540207
54140,แพร่,ร้องกวาง,แม่ยางตาล,540208
54140,แพร่,ร้องกวาง,แม่ยางฮ่อ,540209
54140,แพร่,ร้องกวาง,ไผ่โทน,540210
54140,แพร่,ร้องกวาง,ห้วยโรง,540213
54140,แพร่,ร้องกวาง,แม่ทราย,540214
54140,แพร่,ร้องกวาง,แม่ยางร้อง,540215
54150,แพร่,ลอง,ห้วยอ้อ,540301
54150,แพร่,ลอง,บ้านปิน,540302
54150,แพร่,ลอง,ต้าผามอก,540303
54150,แพร่,ลอง,เวียงต้า,540304
54150,แพร่,ลอง,ปากกาง,540305
54150,แพร่,ลอง,หัวทุ่ง,540306
54150,แพร่,ลอง,ทุ่งแล้ง,540307
54150,แพร่,ลอง,บ่อเหล็กลอง,540308
54150,แพร่,ลอง,แม่ปาน,540309
54130,แพร่,สูงเม่น,สูงเม่น,540401
54130,แพร่,สูงเม่น,น้ำชำ,540402
54130,แพร่,สูงเม่น,หัวฝาย,540403
54130,แพร่,สูงเม่น,ดอนมูล,540404
54130,แพร่,สูงเม่น,บ้านเหล่า,540405
54130,แพร่,สูงเม่น,บ้านกวาง,540406
54130,แพร่,สูงเม่น,บ้านปง,540407
54130,แพร่,สูงเม่น,บ้านกาศ,540408
54130,แพร่,สูงเม่น,ร่องกาศ,540409
54130,แพร่,สูงเม่น,สบสาย,540410
54000,แพร่,สูงเม่น,เวียงทอง,540411
54130,แพร่,สูงเม่น,พระหลวง,540412
54110,แพร่,เด่นชัย,เด่นชัย,540501
54110,แพร่,เด่นชัย,แม่จั๊วะ,540502
54110,แพร่,เด่นชัย,ไทรย้อย,540503
54110,แพร่,เด่นชัย,ห้วยไร่,540504
54110,แพร่,เด่นชัย,ปงป่าหวาย,540505
54120,แพร่,สอง,บ้านหนุน,540601
54120,แพร่,สอง,บ้านกลาง,540602
54120,แพร่,สอง,ห้วยหม้าย,540603
54120,แพร่,สอง,เตาปูน,540604
54120,แพร่,สอง,หัวเมือง,540605
54120,แพร่,สอง,สะเอียบ,540606
54120,แพร่,สอง,แดนชุมพล,540607
54120,แพร่,สอง,ทุ่งน้าว,540608
54160,แพร่,วังชิ้น,วังชิ้น,540701
54160,แพร่,วังชิ้น,สรอย,540702
54160,แพร่,วังชิ้น,แม่ป้าก,540703
54160,แพร่,วังชิ้น,นาพูน,540704
54160,แพร่,วังชิ้น,แม่พุง,540705
54160,แพร่,วังชิ้น,ป่าสัก,540706
54160,แพร่,วังชิ้น,แม่เกิ๋ง,540707
54170,แพร่,หนองม่วงไข่,แม่คำมี,540801
54170,แพร่,หนองม่วงไข่,หนองม่วงไข่,540802
54170,แพร่,หนองม่วงไข่,น้ำรัด,540803
54170,แพร่,หนองม่วงไข่,วังหลวง,540804
54170,แพร่,หนองม่วงไข่,ตำหนักธรรม,540805
54170,แพร่,หนองม่วงไข่,ทุ่งแค้ว,540806
55000,น่าน,เมืองน่าน,ในเวียง,550101
55000,น่าน,เมืองน่าน,บ่อ,550102
55000,น่าน,เมืองน่าน,ผาสิงห์,550103
55000,น่าน,เมืองน่าน,ไชยสถาน,550104
55000,น่าน,เมืองน่าน,ถืมตอง,550105
55000,น่าน,เมืองน่าน,เรือง,550106
55000,น่าน,เมืองน่าน,นาซาว,550107
55000,น่าน,เมืองน่าน,ดู่ใต้,550108
55000,น่าน,เมืองน่าน,กองควาย,550109
55000,น่าน,เมืองน่าน,บ่อสวก,550116
55000,น่าน,เมืองน่าน,สะเนียน,550117
55170,น่าน,แม่จริม,หนองแดง,550202
55170,น่าน,แม่จริม,หมอเมือง,550203
55170,น่าน,แม่จริม,น้ำพาง,550204
55170,น่าน,แม่จริม,น้ำปาย,550205
55170,น่าน,แม่จริม,แม่จริม,550206
55190,น่าน,บ้านหลวง,บ้านฟ้า,550301
55190,น่าน,บ้านหลวง,ป่าคาหลวง,550302
55190,น่าน,บ้านหลวง,สวด,550303
55190,น่าน,บ้านหลวง,บ้านพี้,550304
55150,น่าน,นาน้อย,นาน้อย,550401
55150,น่าน,นาน้อย,เชียงของ,550402
55150,น่าน,นาน้อย,ศรีษะเกษ,550403
55150,น่าน,นาน้อย,สถาน,550404
55150,น่าน,นาน้อย,สันทะ,550405
55150,น่าน,นาน้อย,บัวใหญ่,550406
55150,น่าน,นาน้อย,น้ำตก,550407
55120,น่าน,ปัว,ปัว,550501
55120,น่าน,ปัว,แงง,550502
55120,น่าน,ปัว,สถาน,550503
55120,น่าน,ปัว,ศิลาแลง,550504
55120,น่าน,ปัว,ศิลาเพชร,550505
55120,น่าน,ปัว,อวน,550506
55120,น่าน,ปัว,ไชยวัฒนา,550509
55120,น่าน,ปัว,เจดีย์ชัย,550510
55120,น่าน,ปัว,ภูคา,550511
55120,น่าน,ปัว,สกาด,550512
55120,น่าน,ปัว,ป่ากลาง,550513
55120,น่าน,ปัว,วรนคร,550514
55140,น่าน,ท่าวังผา,ริม,550601
55140,น่าน,ท่าวังผา,ป่าคา,550602
55140,น่าน,ท่าวังผา,ผาตอ,550603
55140,น่าน,ท่าวังผา,ยม,550604
55140,น่าน,ท่าวังผา,ตาลชุม,550605
55140,น่าน,ท่าวังผา,ศรีภูมิ,550606
55140,น่าน,ท่าวังผา,จอมพระ,550607
55140,น่าน,ท่าวังผา,แสนทอง,550608
55140,น่าน,ท่าวังผา,ท่าวังผา,550609
55140,น่าน,ท่าวังผา,ผาทอง,550610
55110,น่าน,เวียงสา,กลางเวียง,550701
55110,น่าน,เวียงสา,ขึ่ง,550702
55110,น่าน,เวียงสา,ไหล่น่าน,550703
55110,น่าน,เวียงสา,ตาลชุม,550704
55110,น่าน,เวียงสา,นาเหลือง,550705
55110,น่าน,เวียงสา,ส้าน,550706
55110,น่าน,เวียงสา,น้ำมวบ,550707
55110,น่าน,เวียงสา,น้ำปั้ว,550708
55110,น่าน,เวียงสา,ยาบหัวนา,550709
55110,น่าน,เวียงสา,ปงสนุก,550710
55110,น่าน,เวียงสา,อ่ายนาไลย,550711
55110,น่าน,เวียงสา,ส้านนาหนองใหม่,550712
55110,น่าน,เวียงสา,แม่ขะนิง,550713
55110,น่าน,เวียงสา,แม่สาคร,550714
55110,น่าน,เวียงสา,จอมจันทร์,550715
55110,น่าน,เวียงสา,แม่สา,550716
55110,น่าน,เวียงสา,ทุ่งศรีทอง,550717
55130,น่าน,ทุ่งช้าง,ปอน,550801
55130,น่าน,ทุ่งช้าง,งอบ,550802
55130,น่าน,ทุ่งช้าง,และ,550803
55130,น่าน,ทุ่งช้าง,ทุ่งช้าง,550804
55160,น่าน,เชียงกลาง,เชียงกลาง,550901
55160,น่าน,เชียงกลาง,เปือ,550902
55160,น่าน,เชียงกลาง,เชียงคาน,550903
55160,น่าน,เชียงกลาง,พระธาตุ,550904
55160,น่าน,เชียงกลาง,พญาแก้ว,550908
55160,น่าน,เชียงกลาง,พระพุทธบาท,550909
55180,น่าน,นาหมื่น,นาทะนุง,551001
55180,น่าน,นาหมื่น,บ่อแก้ว,551002
55180,น่าน,นาหมื่น,เมืองลี,551003
55180,น่าน,นาหมื่น,ปิงหลวง,551004
55210,น่าน,สันติสุข,ดู่พงษ์,551101
55210,น่าน,สันติสุข,ป่าแลวหลวง,551102
55210,น่าน,สันติสุข,พงษ์,551103
55220,น่าน,บ่อเกลือ,บ่อเกลือเหนือ,551201
55220,น่าน,บ่อเกลือ,บ่อเกลือใต้,551202
55220,น่าน,บ่อเกลือ,ภูฟ้า,551204
55220,น่าน,บ่อเกลือ,ดงพญา,551205
55160,น่าน,สองแคว,นาไร่หลวง,551301
55160,น่าน,สองแคว,ชนแดน,551302
55160,น่าน,สองแคว,ยอด,551303
55000,น่าน,ภูเพียง,ม่วงตึ๊ด,551401
55000,น่าน,ภูเพียง,นาปัง,551402
55000,น่าน,ภูเพียง,น้ำแก่น,551403
55000,น่าน,ภูเพียง,น้ำเกี๋ยน,551404
55000,น่าน,ภูเพียง,เมืองจัง,551405
55000,น่าน,ภูเพียง,ท่าน้าว,551406
55000,น่าน,ภูเพียง,ฝายแก้ว,551407
55130,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,551501
55130,น่าน,เฉลิมพระเกียรติ,ขุนน่าน,551502
56000,พะเยา,เมืองพะเยา,เวียง,560101
56000,พะเยา,เมืองพะเยา,แม่ต๋ำ,560102
56000,พะเยา,เมืองพะเยา,แม่นาเรือ,560104
56000,พะเยา,เมืองพะเยา,บ้านตุ่น,560105
56000,พะเยา,เมืองพะเยา,บ้านต๊ำ,560106
56000,พะเยา,เมืองพะเยา,บ้านต๋อม,560107
56000,พะเยา,เมืองพะเยา,แม่ปืม,560108
56000,พะเยา,เมืองพะเยา,แม่กา,560110
56000,พะเยา,เมืองพะเยา,บ้านใหม่,560111
56000,พะเยา,เมืองพะเยา,จำป่าหวาย,560112
56000,พะเยา,เมืองพะเยา,ท่าวังทอง,560113
56000,พะเยา,เมืองพะเยา,แม่ใส,560114
56000,พะเยา,เมืองพะเยา,บ้านสาง,560115
56000,พะเยา,เมืองพะเยา,ท่าจำปี,560116
56000,พะเยา,เมืองพะเยา,สันป่าม่วง,560118
56150,พะเยา,จุน,ห้วยข้าวก่ำ,560201
56150,พะเยา,จุน,จุน,560202
56150,พะเยา,จุน,ลอ,560203
56150,พะเยา,จุน,หงส์หิน,560204
56150,พะเยา,จุน,ทุ่งรวงทอง,560205
56150,พะเยา,จุน,ห้วยยางขาม,560206
56150,พะเยา,จุน,พระธาตุขิงแกง,560207
56110,พะเยา,เชียงคำ,หย่วน,560301
56110,พะเยา,เชียงคำ,น้ำแวน,560306
56110,พะเยา,เชียงคำ,เวียง,560307
56110,พะเยา,เชียงคำ,ฝายกวาง,560308
56110,พะเยา,เชียงคำ,เจดีย์คำ,560309
56110,พะเยา,เชียงคำ,ร่มเย็น,560310
56110,พะเยา,เชียงคำ,เชียงบาน,560311
56110,พะเยา,เชียงคำ,แม่ลาว,560312
56110,พะเยา,เชียงคำ,อ่างทอง,560313
56110,พะเยา,เชียงคำ,ทุ่งผาสุข,560314
56160,พะเยา,เชียงม่วน,เชียงม่วน,560401
56160,พะเยา,เชียงม่วน,บ้านมาง,560402
56160,พะเยา,เชียงม่วน,สระ,560403
56120,พะเยา,ดอกคำใต้,ดอกคำใต้,560501
56120,พะเยา,ดอกคำใต้,ดอนศรีชุม,560502
56120,พะเยา,ดอกคำใต้,บ้านถ้ำ,560503
56120,พะเยา,ดอกคำใต้,บ้านปิน,560504
56120,พะเยา,ดอกคำใต้,ห้วยลาน,560505
56120,พะเยา,ดอกคำใต้,สันโค้ง,560506
56120,พะเยา,ดอกคำใต้,ป่าซาง,560507
56120,พะเยา,ดอกคำใต้,หนองหล่ม,560508
56120,พะเยา,ดอกคำใต้,ดงสุวรรณ,560509
56120,พะเยา,ดอกคำใต้,บุญเกิด,560510
56120,พะเยา,ดอกคำใต้,สว่างอารมณ์,560511
56120,พะเยา,ดอกคำใต้,คือเวียง,560512
56140,พะเยา,ปง,ปง,560601
56140,พะเยา,ปง,ควร,560602
56140,พะเยา,ปง,ออย,560603
56140,พะเยา,ปง,งิม,560604
56140,พะเยา,ปง,ผาช้างน้อย,560605
56140,พะเยา,ปง,นาปรัง,560606
56140,พะเยา,ปง,ขุนควร,560607
56130,พะเยา,แม่ใจ,แม่ใจ,560701
56130,พะเยา,แม่ใจ,ศรีถ้อย,560702
56130,พะเยา,แม่ใจ,แม่สุก,560703
56130,พะเยา,แม่ใจ,ป่าแฝก,560704
56130,พะเยา,แม่ใจ,บ้านเหล่า,560705
56130,พะเยา,แม่ใจ,เจริญราษฎร์,560706
56110,พะเยา,ภูซาง,ภูซาง,560801
56110,พะเยา,ภูซาง,ป่าสัก,560802
56110,พะเยา,ภูซาง,ทุ่งกล้วย,560803
56110,พะเยา,ภูซาง,เชียงแรง,560804
56110,พะเยา,ภูซาง,สบบง,560805
56000,พะเยา,ภูกามยาว,ห้วยแก้ว,560901
56000,พะเยา,ภูกามยาว,ดงเจน,560902
56000,พะเยา,ภูกามยาว,แม่อิง,560903
57000,เชียงราย,เมืองเชียงราย,เวียง,570101
57000,เชียงราย,เมืองเชียงราย,รอบเวียง,570102
57100,เชียงราย,เมืองเชียงราย,บ้านดู่,570103
57100,เชียงราย,เมืองเชียงราย,นางแล,570104
57100,เชียงราย,เมืองเชียงราย,แม่ข้าวต้ม,570105
57100,เชียงราย,เมืองเชียงราย,แม่ยาว,570106
57000,เชียงราย,เมืองเชียงราย,สันทราย,570107
57000,เชียงราย,เมืองเชียงราย,แม่กรณ์,570111
57000,เชียงราย,เมืองเชียงราย,ห้วยชมภู,570112
57000,เชียงราย,เมืองเชียงราย,ห้วยสัก,570113
57100,เชียงราย,เมืองเชียงราย,ริมกก,570114
57000,เชียงราย,เมืองเชียงราย,ดอยลาน,570115
57000,เชียงราย,เมืองเชียงราย,ป่าอ้อดอนชัย,570116
57000,เชียงราย,เมืองเชียงราย,ท่าสาย,570118
57000,เชียงราย,เมืองเชียงราย,ดอยฮาง,570120
57100,เชียงราย,เมืองเชียงราย,ท่าสุด,570121
57210,เชียงราย,เวียงชัย,เวียงชัย,570202
57210,เชียงราย,เวียงชัย,ผางาม,570203
57210,เชียงราย,เวียงชัย,เวียงเหนือ,570204
57210,เชียงราย,เวียงชัย,ดอนศิลา,570206
57210,เชียงราย,เวียงชัย,เมืองชุม,570208
57140,เชียงราย,เชียงของ,เวียง,570301
57140,เชียงราย,เชียงของ,สถาน,570302
57140,เชียงราย,เชียงของ,ครึ่ง,570303
57140,เชียงราย,เชียงของ,บุญเรือง,570304
57140,เชียงราย,เชียงของ,ห้วยซ้อ,570305
57230,เชียงราย,เชียงของ,ศรีดอนชัย,570308
57140,เชียงราย,เชียงของ,ริมโขง,570310
57160,เชียงราย,เทิง,เวียง,570401
57160,เชียงราย,เทิง,งิ้ว,570402
57230,เชียงราย,เทิง,ปล้อง,570403
57230,เชียงราย,เทิง,แม่ลอย,570404
57230,เชียงราย,เทิง,เชียงเคี่ยน,570405
57160,เชียงราย,เทิง,ตับเต่า,570409
57160,เชียงราย,เทิง,หงาว,570410
57160,เชียงราย,เทิง,สันทรายงาม,570411
57160,เชียงราย,เทิง,ศรีดอนไชย,570412
57160,เชียงราย,เทิง,หนองแรด,570413
57120,เชียงราย,พาน,สันมะเค็ด,570501
57120,เชียงราย,พาน,แม่อ้อ,570502
57250,เชียงราย,พาน,ธารทอง,570503
57120,เชียงราย,พาน,สันติสุข,570504
57120,เชียงราย,พาน,ดอยงาม,570505
57120,เชียงราย,พาน,หัวง้ม,570506
57120,เชียงราย,พาน,เจริญเมือง,570507
57120,เชียงราย,พาน,ป่าหุ่ง,570508
57120,เชียงราย,พาน,ม่วงคำ,570509
57120,เชียงราย,พาน,ทรายขาว,570510
57120,เชียงราย,พาน,สันกลาง,570511
57280,เชียงราย,พาน,แม่เย็น,570512
57120,เชียงราย,พาน,เมืองพาน,570513
